date,national_avg_price_per_gallon,total_gallons_purchased,n_transactions,fuel_price_usd_per_barrel,fuel_price_rolling_7d,fuel_price_dod_pct_change,fuel_price_yoy_pct_change,day_of_week,week_of_year,month,is_month_end,is_quarter_end,is_us_holiday
2024-10-09,3.642400382441439,21336.6,172.0,86.325,3.638686532344954,-0.23685427334266818,-5.096699397019721,Wednesday,41,10,0,0,0
2024-10-10,3.656083781690461,24143.700000000004,183.0,86.325,3.6425302479767305,0.37566982792403003,-4.745755880688041,Thursday,41,10,0,0,0
2024-10-11,3.6089852200186683,22604.9,187.0,86.325,3.6439962730705076,-1.2882243538198113,-6.261731380655422,Friday,41,10,0,0,0
2024-10-12,3.6215009434736243,24378.0,188.0,86.325,3.643035103877027,0.34679342507506483,-4.59208064472465,Saturday,41,10,0,0,0
2024-10-13,3.649576028028209,26487.6,219.0,86.325,3.6396655146036108,0.7752333905967745,-5.641040537181041,Sunday,41,10,0,0,0
2024-10-14,3.67853625910209,26463.700000000004,211.0,86.325,3.64401866578773,0.793523161360965,-4.45188998371261,Monday,42,10,0,0,1
2024-10-15,3.704701855521527,19983.600000000002,162.0,86.325,3.6516834957537165,0.7113045672634932,-3.682970215050363,Tuesday,42,10,0,0,0
2024-10-16,3.7007376056186843,19563.3,165.0,86.325,3.660017384779038,-0.10700590917820385,-3.245436370574395,Wednesday,42,10,0,0,0
2024-10-17,3.67766927674293,20931.7,169.0,86.325,3.6631010269293904,-0.6233440825615499,-4.138242481091369,Thursday,42,10,0,0,0
2024-10-18,3.659438921408217,20107.699999999997,159.0,86.325,3.6703086985564686,-0.4957040441346705,-5.52044263042335,Friday,42,10,0,0,0
2024-10-19,3.6589502191845185,22560.9,173.0,86.325,3.6756585950865963,-0.01335456703046578,-6.012888175008413,Saturday,42,10,0,0,0
2024-10-20,3.6428915385852463,21763.5,168.0,86.325,3.6747036680233163,-0.43888764911513833,-5.292442914963469,Sunday,42,10,0,0,0
2024-10-21,3.6309878335495975,23351.1,187.0,86.325,3.667911035801531,-0.3267652882213312,-5.186752303036024,Monday,43,10,0,0,0
2024-10-22,3.6582290523523415,25332.2,199.0,86.325,3.6612720639202196,0.7502426351044367,-5.4789960125446235,Tuesday,43,10,0,0,0
2024-10-23,3.6464185828155906,20022.8,165.0,86.325,3.653512203519777,-0.32284663884445397,-5.071242648831453,Wednesday,43,10,0,0,0
2024-10-24,3.6825798161940853,22959.0,188.0,86.325,3.6542137091556564,0.991691780776649,-5.420839464740091,Thursday,43,10,0,0,0
2024-10-25,3.7124589131149324,21904.800000000003,175.0,86.325,3.6617879936851874,0.8113631859234749,-3.574227113989381,Friday,43,10,0,0,0
2024-10-26,3.6374575918542384,23550.9,187.0,86.325,3.6587176183522905,-2.0202599682851208,-6.722665099301828,Saturday,43,10,0,0,0
2024-10-27,3.6245798756848546,24968.800000000003,204.0,86.325,3.6561016665093775,-0.3540306888586753,-6.4267956827142925,Sunday,43,10,0,0,0
2024-10-28,3.652147876937772,21358.3,174.0,86.325,3.659124529850545,0.7605847352917916,-4.708102355383382,Monday,44,10,0,0,0
2024-10-29,3.660452447290723,26451.699999999997,213.0,86.325,3.659442157698885,0.22738866641713873,-4.756527796286281,Tuesday,44,10,0,0,0
2024-10-30,3.622015628391578,23035.0,185.0,86.325,3.6559560213525977,-1.0500565012828922,-5.499084288751066,Wednesday,44,10,0,0,0
2024-10-31,3.685522943893615,18769.700000000004,151.0,86.325,3.6563764681668163,1.7533694499887842,-3.5625189531435786,Thursday,44,10,1,0,0
2024-11-01,3.640269394529127,20245.4,160.0,86.325,3.6460636797974155,-1.2278732232414047,-4.6195657833529635,Friday,44,11,0,0,0
2024-11-02,3.632416215181551,24031.800000000003,182.0,86.325,3.6453434831298885,-0.21573071925332643,-6.62385631638548,Saturday,44,11,0,0,0
2024-11-03,3.6780343092996266,21708.4,182.0,86.325,3.6529798307891417,1.2558608764991375,-3.894163249644278,Sunday,44,11,0,0,0
2024-11-04,3.66100241348649,27553.5,218.0,86.325,3.6542447645818155,-0.4630706073098012,-6.141609420424354,Monday,45,11,0,0,0
2024-11-05,3.6339960610291184,24067.199999999997,188.0,86.325,3.650465280830158,-0.7376764450600981,-4.876354218780177,Tuesday,45,11,0,0,0
2024-11-06,3.6659860846351515,25022.699999999997,197.0,86.325,3.65674677457924,0.880298796938539,-5.449916791590182,Wednesday,45,11,0,0,0
2024-11-07,3.671955381559884,22708.1,178.0,86.325,3.654808551388707,0.16282923030590535,-4.865221564405575,Thursday,45,11,0,0,0
2024-11-08,3.6603469229355174,19583.600000000002,155.0,86.325,3.657676769732477,-0.3161383355218095,-4.209209242742739,Friday,45,11,0,0,0
2024-11-09,3.662036928355379,22151.0,175.0,86.325,3.661908300185881,0.0461706350639135,-5.416993658889768,Saturday,45,11,0,0,0
2024-11-10,3.6642746732664673,23031.0,176.0,86.325,3.65994263789543,0.0611065632288188,-6.30390165388679,Sunday,45,11,0,0,0
2024-11-11,3.6662754587223367,20415.4,168.0,86.325,3.6606959300719795,0.05460249665416583,-4.9299301327217275,Monday,46,11,0,0,1
2024-11-12,3.6214993818242753,22081.1,182.0,86.325,3.658910690185573,-1.221296037414099,-5.139242476562355,Tuesday,46,11,0,0,0
2024-11-13,3.6369164216715664,23810.0,190.0,86.325,3.6547578811907755,0.4257087526969183,-4.90915304954923,Wednesday,46,11,0,0,0
2024-11-14,3.641105849423519,24580.2,195.0,86.325,3.650350805171294,0.11519175219394384,-5.60687129605395,Thursday,46,11,0,0,0
2024-11-15,3.6406735363031903,27357.1,223.0,86.325,3.647540321366676,-0.011873126962158587,-6.747526810913285,Friday,46,11,0,0,0
2024-11-16,3.648395549009709,23967.7,187.0,86.325,3.6455915528887237,0.21210395904818213,-4.99091745580118,Saturday,46,11,0,0,0
2024-11-17,3.676082108045598,24212.0,190.0,86.325,3.6472783292857422,0.7588694444987887,-4.171749098164456,Sunday,46,11,0,0,0
2024-11-18,3.674882506089559,23852.300000000003,189.0,86.325,3.64850790748106,-0.03263262138278877,-4.786899643397923,Monday,47,11,0,0,0
2024-11-19,3.6499978642315742,21069.699999999997,170.0,86.325,3.652579119253531,-0.6771547611862161,-5.368345552088316,Tuesday,47,11,0,0,0
2024-11-20,3.63625719645514,23188.5,182.0,86.325,3.652484944222613,-0.37645687168990083,-6.134111226697336,Wednesday,47,11,0,0,0
2024-11-21,3.6623405449033424,20319.199999999997,161.0,86.325,3.6555184721483016,0.7173130787786475,-5.368076856319249,Thursday,47,11,0,0,0
2024-11-22,3.646725685704718,18513.8,159.0,86.325,3.656383064919949,-0.4263628411168563,-5.365439777920489,Friday,47,11,0,0,0
2024-11-23,3.630573385430476,19988.300000000003,166.0,86.325,3.653837041551487,-0.4429261114308525,-4.726868825365383,Saturday,47,11,0,0,0
2024-11-24,3.6489186846639257,18921.4,156.0,86.325,3.6499565524969624,0.5053003282365687,-4.998031382193691,Sunday,47,11,0,0,0
2024-11-25,3.6313909959841246,21290.5,173.0,86.325,3.643743479624757,-0.48035295369743825,-6.4270386424342245,Monday,48,11,0,0,0
2024-11-26,3.629499673307105,21579.9,174.0,86.325,3.6408151666355475,-0.052082595322588965,-4.9944556243374905,Tuesday,48,11,0,0,0
2024-11-27,3.6659819717281477,18626.3,155.0,86.325,3.64506156310312,1.005160537397165,-4.1817142693753695,Wednesday,48,11,0,0,0
2024-11-28,3.6154691225281663,19251.9,155.0,86.325,3.638365645620952,-1.3778804584838045,-5.225818777777369,Thursday,48,11,0,0,1
2024-11-29,3.643681338563302,20726.700000000004,162.0,86.325,3.637930738886464,0.7803196508952004,-4.679601677443523,Friday,48,11,0,0,0
2024-11-30,3.641925070999274,24225.6,196.0,86.325,3.639552408253435,-0.048200361141359505,-5.50043837250419,Saturday,48,11,1,0,0
2024-12-01,3.625295800318963,19751.5,160.0,86.325,3.6361777104898687,-0.45660661205608744,-5.220059332809468,Sunday,48,12,0,0,0
2024-12-02,3.6452425232470467,23874.0,185.0,86.325,3.638156500098858,0.5502095284563691,-5.276899478058061,Monday,49,12,0,0,0
2024-12-03,3.6500245549674486,23824.1,194.0,86.325,3.6410886260503355,0.13118555733686588,-5.0904068685864505,Tuesday,49,12,0,0,0
2024-12-04,3.672194681103087,22794.2,185.0,86.325,3.6419761559610415,0.6073966298518751,-4.524320547739036,Wednesday,49,12,0,0,0
2024-12-05,3.663729928729461,22463.7,179.0,86.325,3.64887055684694,-0.23050935771965486,-6.035053952550184,Thursday,49,12,0,0,0
2024-12-06,3.664353354978356,19958.399999999998,165.0,86.325,3.6518237020490907,0.017016162790994827,-4.148113379390739,Friday,49,12,0,0,0
2024-12-07,3.685689485562178,20737.2,166.0,86.325,3.658075761272363,0.5822618213070285,-3.2588061741232965,Saturday,49,12,0,0,0
2024-12-08,3.6397092410810004,21454.199999999997,168.0,86.325,3.6601348242383684,-1.2475344073692218,-5.383674570026176,Sunday,49,12,0,0,0
2024-12-09,3.6370014059365268,18990.9,153.0,86.325,3.658957521765437,-0.07439701814393462,-4.99149054233976,Monday,50,12,0,0,0
2024-12-10,3.66207682234832,22910.0,178.0,86.325,3.6606792742484187,0.6894530304790036,-3.9058207764270603,Tuesday,50,12,0,0,0
2024-12-11,3.6640498511574178,22506.999999999996,182.0,86.325,3.6595157271133227,0.05387731893162773,-3.869575430294314,Wednesday,50,12,0,0,0
2024-12-12,3.7014467857017337,22760.8,171.0,86.325,3.664903849537933,1.0206448073435181,-3.9841962842925183,Thursday,50,12,0,0,0
2024-12-13,3.626597964661614,24104.1,189.0,86.325,3.659510222349827,-2.022150401547096,-6.689793479718597,Friday,50,12,0,0,0
2024-12-14,3.683067196238956,25907.7,203.0,86.325,3.6591356095893666,1.5570855145122575,-5.086296667770296,Saturday,50,12,0,0,0
2024-12-15,3.6103636497113163,23156.9,184.0,86.325,3.6549433822508406,-1.9739945717493934,-5.73980999124929,Sunday,50,12,0,0,0
2024-12-16,3.6808537959457137,19702.6,156.0,86.325,3.6612080093950103,1.9524389527917352,-4.6348010659779675,Monday,51,12,0,0,0
2024-12-17,3.6381371165703453,20694.800000000003,163.0,86.325,3.6577880514267282,-1.160510081177868,-4.008684307524479,Tuesday,51,12,0,0,0
2024-12-18,3.6377719231236645,23039.600000000006,185.0,86.325,3.6540340617076206,-0.010037924217243255,-5.161544628602909,Wednesday,51,12,0,0,0
2024-12-19,3.6263755758784297,21814.5,177.0,86.325,3.643309603161434,-0.313278223211122,-5.019938621983244,Thursday,51,12,0,0,0
2024-12-20,3.663985075542097,21200.1,170.0,86.325,3.6486506190015033,1.037109887730181,-4.652280067329051,Friday,51,12,0,0,0
2024-12-21,3.646434628269283,21522.300000000003,170.0,86.325,3.643417395005836,-0.47899887447596656,-5.806646461832643,Saturday,51,12,0,0,0
2024-12-22,3.6757323238152395,21660.5,170.0,86.325,3.652755777020682,0.8034614228052739,-4.112169747563699,Sunday,51,12,0,0,0
2024-12-23,3.652017606794516,20628.4,169.0,86.325,3.648636321427653,-0.6451698581824039,-5.761012072491322,Monday,52,12,0,0,0
2024-12-24,3.639584019291858,21563.5,178.0,86.325,3.648843021816441,-0.3404580383053246,-5.650401500763424,Tuesday,52,12,0,0,0
2024-12-25,3.6677389926537662,18744.300000000003,153.0,86.325,3.653124031749313,0.7735766838372404,-4.5646012827838085,Wednesday,52,12,0,0,1
2024-12-26,3.684763590979015,17226.5,136.0,86.325,3.661465176763682,0.46417147892332533,-4.5514705290633835,Thursday,52,12,0,0,0
2024-12-27,3.664575886581791,19919.2,159.0,86.325,3.6615495783407814,-0.5478697316334546,-4.038412383052248,Friday,52,12,0,0,0
2024-12-28,3.638037608762021,20963.2,174.0,86.325,3.660350004125458,-0.7241841523037418,-7.04381730675202,Saturday,52,12,0,0,0
2024-12-29,3.671989719738447,23306.799999999996,188.0,86.325,3.659815346400202,0.9332534357163969,-5.079000222308205,Sunday,52,12,0,0,0
2024-12-30,3.6736712425202387,22443.899999999998,178.0,86.325,3.6629087229324484,0.04579323228364185,-4.905823766091166,Monday,1,12,0,0,0
2024-12-31,3.640871768632897,24625.800000000003,203.0,86.325,3.6630926871240246,-0.892825506749495,-0.13720055828213562,Tuesday,1,12,1,1,0
2025-01-01,3.666392698289674,17289.1,137.0,86.325,3.6629003593577267,0.7009565642120963,0.40103664334796285,Wednesday,1,1,0,0,1
2025-01-02,3.649320338548346,8187.9,64.0,86.325,3.6578370375819165,-0.4656446034624784,0.1451034793793493,Thursday,1,1,0,0,0
