order_date,arrival_date,dc_id,sku,pack_type,manufacturer_id,pallets_ordered,lead_time_days
2024-04-04,2024-04-06,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-04-05,2024-04-07,FAC00002,YO-005,Multipack,MFG-012,1,2
2024-04-24,2024-04-26,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-04-25,2024-04-27,FAC00002,YO-005,Multipack,MFG-012,1,2
2024-05-14,2024-05-16,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-05-15,2024-05-17,FAC00002,YO-005,Multipack,MFG-012,2,2
2024-05-31,2024-06-02,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-06-01,2024-06-03,FAC00002,YO-005,Multipack,MFG-012,1,2
2024-06-13,2024-06-15,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-06-14,2024-06-16,FAC00002,YO-005,Multipack,MFG-012,1,2
2024-06-26,2024-06-28,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-06-27,2024-06-29,FAC00002,YO-005,Multipack,MFG-012,2,2
2024-07-17,2024-07-19,FAC00002,YO-005,Multipack,MFG-012,14,2
2024-07-18,2024-07-20,FAC00002,YO-005,Multipack,MFG-012,1,2
2024-07-30,2024-08-01,FAC00002,YO-005,Multipack,MFG-012,14,2
2024-08-14,2024-08-16,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-08-27,2024-08-29,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-08-28,2024-08-30,FAC00002,YO-005,Multipack,MFG-012,2,2
2024-09-12,2024-09-14,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-09-29,2024-10-01,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-09-30,2024-10-02,FAC00002,YO-005,Multipack,MFG-012,1,2
2024-10-17,2024-10-19,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-11-10,2024-11-12,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-11-28,2024-11-30,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-11-29,2024-12-01,FAC00002,YO-005,Multipack,MFG-012,1,2
2024-12-08,2024-12-10,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-12-28,2024-12-30,FAC00002,YO-005,Multipack,MFG-012,13,2
2024-12-29,2024-12-31,FAC00002,YO-005,Multipack,MFG-012,1,2
2022-03-23,2022-03-25,FAC00002,YO-005,Single,MFG-012,14,2
2022-03-24,2022-03-26,FAC00002,YO-005,Single,MFG-012,1,2
2022-04-10,2022-04-12,FAC00002,YO-005,Single,MFG-012,13,2
2022-04-11,2022-04-13,FAC00002,YO-005,Single,MFG-012,1,2
2022-04-28,2022-04-30,FAC00002,YO-005,Single,MFG-012,15,2
2022-04-29,2022-05-01,FAC00002,YO-005,Single,MFG-012,1,2
2022-05-15,2022-05-17,FAC00002,YO-005,Single,MFG-012,14,2
2022-06-03,2022-06-05,FAC00002,YO-005,Single,MFG-012,13,2
2022-06-04,2022-06-06,FAC00002,YO-005,Single,MFG-012,1,2
2022-06-18,2022-06-20,FAC00002,YO-005,Single,MFG-012,13,2
2022-06-19,2022-06-21,FAC00002,YO-005,Single,MFG-012,2,2
2022-07-04,2022-07-06,FAC00002,YO-005,Single,MFG-012,13,2
2022-07-05,2022-07-07,FAC00002,YO-005,Single,MFG-012,1,2
2022-07-18,2022-07-20,FAC00002,YO-005,Single,MFG-012,13,2
2022-07-19,2022-07-21,FAC00002,YO-005,Single,MFG-012,1,2
2022-08-06,2022-08-08,FAC00002,YO-005,Single,MFG-012,14,2
2022-08-07,2022-08-09,FAC00002,YO-005,Single,MFG-012,1,2
2022-08-26,2022-08-28,FAC00002,YO-005,Single,MFG-012,13,2
2022-08-27,2022-08-29,FAC00002,YO-005,Single,MFG-012,3,2
2022-09-08,2022-09-10,FAC00002,YO-005,Single,MFG-012,13,2
2022-09-09,2022-09-11,FAC00002,YO-005,Single,MFG-012,1,2
2022-09-23,2022-09-25,FAC00002,YO-005,Single,MFG-012,14,2
2022-09-24,2022-09-26,FAC00002,YO-005,Single,MFG-012,1,2
2022-10-11,2022-10-13,FAC00002,YO-005,Single,MFG-012,13,2
2022-10-12,2022-10-14,FAC00002,YO-005,Single,MFG-012,2,2
2022-10-28,2022-10-30,FAC00002,YO-005,Single,MFG-012,13,2
2022-11-13,2022-11-15,FAC00002,YO-005,Single,MFG-012,15,2
2022-11-14,2022-11-16,FAC00002,YO-005,Single,MFG-012,1,2
2022-12-01,2022-12-03,FAC00002,YO-005,Single,MFG-012,14,2
2022-12-02,2022-12-04,FAC00002,YO-005,Single,MFG-012,2,2
2022-12-24,2022-12-26,FAC00002,YO-005,Single,MFG-012,13,2
2022-12-25,2022-12-27,FAC00002,YO-005,Single,MFG-012,2,2
2023-01-13,2023-01-15,FAC00002,YO-005,Single,MFG-012,13,2
2023-01-14,2023-01-16,FAC00002,YO-005,Single,MFG-012,1,2
2023-01-28,2023-01-30,FAC00002,YO-005,Single,MFG-012,13,2
2023-02-17,2023-02-19,FAC00002,YO-005,Single,MFG-012,13,2
2023-02-26,2023-02-28,FAC00002,YO-005,Single,MFG-012,13,2
2023-03-10,2023-03-12,FAC00002,YO-005,Single,MFG-012,13,2
2023-03-11,2023-03-13,FAC00002,YO-005,Single,MFG-012,1,2
2023-03-26,2023-03-28,FAC00002,YO-005,Single,MFG-012,13,2
2023-03-27,2023-03-29,FAC00002,YO-005,Single,MFG-012,1,2
2023-04-06,2023-04-08,FAC00002,YO-005,Single,MFG-012,13,2
2023-04-30,2023-05-02,FAC00002,YO-005,Single,MFG-012,13,2
2023-05-01,2023-05-03,FAC00002,YO-005,Single,MFG-012,1,2
2023-05-13,2023-05-15,FAC00002,YO-005,Single,MFG-012,13,2
2023-06-03,2023-06-05,FAC00002,YO-005,Single,MFG-012,14,2
2023-06-21,2023-06-23,FAC00002,YO-005,Single,MFG-012,13,2
2023-06-22,2023-06-24,FAC00002,YO-005,Single,MFG-012,2,2
2023-07-07,2023-07-09,FAC00002,YO-005,Single,MFG-012,13,2
2023-07-08,2023-07-10,FAC00002,YO-005,Single,MFG-012,1,2
2023-07-21,2023-07-23,FAC00002,YO-005,Single,MFG-012,13,2
2023-07-22,2023-07-24,FAC00002,YO-005,Single,MFG-012,2,2
2023-08-03,2023-08-05,FAC00002,YO-005,Single,MFG-012,13,2
2023-08-04,2023-08-06,FAC00002,YO-005,Single,MFG-012,2,2
2023-08-18,2023-08-20,FAC00002,YO-005,Single,MFG-012,13,2
2023-08-19,2023-08-21,FAC00002,YO-005,Single,MFG-012,1,2
2023-09-05,2023-09-07,FAC00002,YO-005,Single,MFG-012,15,2
2023-09-06,2023-09-08,FAC00002,YO-005,Single,MFG-012,2,2
2023-09-20,2023-09-22,FAC00002,YO-005,Single,MFG-012,13,2
2023-09-21,2023-09-23,FAC00002,YO-005,Single,MFG-012,1,2
2023-10-12,2023-10-14,FAC00002,YO-005,Single,MFG-012,13,2
2023-10-13,2023-10-15,FAC00002,YO-005,Single,MFG-012,1,2
2023-10-25,2023-10-27,FAC00002,YO-005,Single,MFG-012,13,2
2023-10-26,2023-10-28,FAC00002,YO-005,Single,MFG-012,1,2
2023-11-05,2023-11-07,FAC00002,YO-005,Single,MFG-012,13,2
2023-11-20,2023-11-22,FAC00002,YO-005,Single,MFG-012,13,2
2023-12-03,2023-12-05,FAC00002,YO-005,Single,MFG-012,14,2
2023-12-25,2023-12-27,FAC00002,YO-005,Single,MFG-012,13,2
2024-01-14,2024-01-16,FAC00002,YO-005,Single,MFG-012,13,2
2024-01-30,2024-02-01,FAC00002,YO-005,Single,MFG-012,14,2
2024-01-31,2024-02-02,FAC00002,YO-005,Single,MFG-012,2,2
2024-02-10,2024-02-12,FAC00002,YO-005,Single,MFG-012,14,2
2024-02-26,2024-02-28,FAC00002,YO-005,Single,MFG-012,14,2
2024-02-27,2024-02-29,FAC00002,YO-005,Single,MFG-012,1,2
2024-03-15,2024-03-17,FAC00002,YO-005,Single,MFG-012,13,2
2024-04-03,2024-04-05,FAC00002,YO-005,Single,MFG-012,13,2
2024-04-04,2024-04-06,FAC00002,YO-005,Single,MFG-012,1,2
2024-04-16,2024-04-18,FAC00002,YO-005,Single,MFG-012,14,2
2024-04-17,2024-04-19,FAC00002,YO-005,Single,MFG-012,1,2
2024-05-07,2024-05-09,FAC00002,YO-005,Single,MFG-012,14,2
2024-05-08,2024-05-10,FAC00002,YO-005,Single,MFG-012,2,2
2024-05-28,2024-05-30,FAC00002,YO-005,Single,MFG-012,13,2
2024-05-29,2024-05-31,FAC00002,YO-005,Single,MFG-012,1,2
2024-06-13,2024-06-15,FAC00002,YO-005,Single,MFG-012,13,2
2024-06-14,2024-06-16,FAC00002,YO-005,Single,MFG-012,1,2
2024-06-28,2024-06-30,FAC00002,YO-005,Single,MFG-012,13,2
2024-06-29,2024-07-01,FAC00002,YO-005,Single,MFG-012,2,2
2024-07-16,2024-07-18,FAC00002,YO-005,Single,MFG-012,13,2
2024-07-17,2024-07-19,FAC00002,YO-005,Single,MFG-012,1,2
2024-08-05,2024-08-07,FAC00002,YO-005,Single,MFG-012,13,2
2024-08-19,2024-08-21,FAC00002,YO-005,Single,MFG-012,13,2
2024-08-20,2024-08-22,FAC00002,YO-005,Single,MFG-012,1,2
2024-09-06,2024-09-08,FAC00002,YO-005,Single,MFG-012,14,2
2024-09-07,2024-09-09,FAC00002,YO-005,Single,MFG-012,1,2
2024-10-01,2024-10-03,FAC00002,YO-005,Single,MFG-012,13,2
2024-10-02,2024-10-04,FAC00002,YO-005,Single,MFG-012,2,2
2024-10-18,2024-10-20,FAC00002,YO-005,Single,MFG-012,14,2
2024-10-19,2024-10-21,FAC00002,YO-005,Single,MFG-012,3,2
2024-11-06,2024-11-08,FAC00002,YO-005,Single,MFG-012,14,2
2024-11-07,2024-11-09,FAC00002,YO-005,Single,MFG-012,1,2
2024-11-19,2024-11-21,FAC00002,YO-005,Single,MFG-012,13,2
2024-11-20,2024-11-22,FAC00002,YO-005,Single,MFG-012,1,2
2024-12-10,2024-12-12,FAC00002,YO-005,Single,MFG-012,13,2
2024-12-11,2024-12-13,FAC00002,YO-005,Single,MFG-012,1,2
2024-12-31,2025-01-02,FAC00002,YO-005,Single,MFG-012,13,2
2022-08-15,2022-08-16,FAC00002,YO-009,Carton,MFG-014,12,1
2022-08-31,2022-09-01,FAC00002,YO-009,Carton,MFG-014,11,1
2022-09-17,2022-09-18,FAC00002,YO-009,Carton,MFG-014,12,1
2022-10-04,2022-10-05,FAC00002,YO-009,Carton,MFG-014,11,1
2022-10-22,2022-10-23,FAC00002,YO-009,Carton,MFG-014,12,1
2022-10-29,2022-10-30,FAC00002,YO-009,Carton,MFG-014,11,1
2022-11-14,2022-11-15,FAC00002,YO-009,Carton,MFG-014,11,1
2022-11-28,2022-11-29,FAC00002,YO-009,Carton,MFG-014,11,1
2022-12-13,2022-12-14,FAC00002,YO-009,Carton,MFG-014,13,1
2022-12-22,2022-12-23,FAC00002,YO-009,Carton,MFG-014,11,1
2023-01-08,2023-01-09,FAC00002,YO-009,Carton,MFG-014,12,1
2023-01-24,2023-01-25,FAC00002,YO-009,Carton,MFG-014,11,1
2023-02-08,2023-02-09,FAC00002,YO-009,Carton,MFG-014,11,1
2023-02-18,2023-02-19,FAC00002,YO-009,Carton,MFG-014,11,1
2023-03-05,2023-03-06,FAC00002,YO-009,Carton,MFG-014,11,1
2023-03-12,2023-03-13,FAC00002,YO-009,Carton,MFG-014,11,1
2023-03-23,2023-03-24,FAC00002,YO-009,Carton,MFG-014,11,1
2023-04-02,2023-04-03,FAC00002,YO-009,Carton,MFG-014,11,1
2023-04-13,2023-04-14,FAC00002,YO-009,Carton,MFG-014,11,1
2023-04-28,2023-04-29,FAC00002,YO-009,Carton,MFG-014,11,1
2023-05-08,2023-05-09,FAC00002,YO-009,Carton,MFG-014,11,1
2023-05-19,2023-05-20,FAC00002,YO-009,Carton,MFG-014,11,1
2023-06-02,2023-06-03,FAC00002,YO-009,Carton,MFG-014,11,1
2023-06-13,2023-06-14,FAC00002,YO-009,Carton,MFG-014,11,1
2023-07-04,2023-07-05,FAC00002,YO-009,Carton,MFG-014,11,1
2023-07-15,2023-07-16,FAC00002,YO-009,Carton,MFG-014,12,1
2023-08-04,2023-08-05,FAC00002,YO-009,Carton,MFG-014,11,1
2023-08-15,2023-08-16,FAC00002,YO-009,Carton,MFG-014,11,1
2023-08-31,2023-09-01,FAC00002,YO-009,Carton,MFG-014,11,1
2023-09-15,2023-09-16,FAC00002,YO-009,Carton,MFG-014,11,1
2023-09-24,2023-09-25,FAC00002,YO-009,Carton,MFG-014,11,1
2023-10-02,2023-10-03,FAC00002,YO-009,Carton,MFG-014,11,1
2023-10-18,2023-10-19,FAC00002,YO-009,Carton,MFG-014,11,1
2023-10-31,2023-11-01,FAC00002,YO-009,Carton,MFG-014,11,1
2023-11-15,2023-11-16,FAC00002,YO-009,Carton,MFG-014,11,1
2023-11-28,2023-11-29,FAC00002,YO-009,Carton,MFG-014,11,1
2023-12-13,2023-12-14,FAC00002,YO-009,Carton,MFG-014,11,1
2023-12-26,2023-12-27,FAC00002,YO-009,Carton,MFG-014,11,1
2024-01-08,2024-01-09,FAC00002,YO-009,Carton,MFG-014,12,1
2024-01-16,2024-01-17,FAC00002,YO-009,Carton,MFG-014,11,1
2024-01-31,2024-02-01,FAC00002,YO-009,Carton,MFG-014,11,1
2024-02-11,2024-02-12,FAC00002,YO-009,Carton,MFG-014,13,1
2024-02-26,2024-02-27,FAC00002,YO-009,Carton,MFG-014,11,1
2024-03-07,2024-03-08,FAC00002,YO-009,Carton,MFG-014,12,1
2024-03-16,2024-03-17,FAC00002,YO-009,Carton,MFG-014,12,1
2024-03-23,2024-03-24,FAC00002,YO-009,Carton,MFG-014,11,1
2024-04-06,2024-04-07,FAC00002,YO-009,Carton,MFG-014,11,1
2024-04-17,2024-04-18,FAC00002,YO-009,Carton,MFG-014,11,1
2024-05-07,2024-05-08,FAC00002,YO-009,Carton,MFG-014,13,1
2024-05-16,2024-05-17,FAC00002,YO-009,Carton,MFG-014,12,1
2024-05-28,2024-05-29,FAC00002,YO-009,Carton,MFG-014,12,1
2024-06-11,2024-06-12,FAC00002,YO-009,Carton,MFG-014,11,1
2024-06-22,2024-06-23,FAC00002,YO-009,Carton,MFG-014,12,1
2024-07-07,2024-07-08,FAC00002,YO-009,Carton,MFG-014,11,1
2024-07-23,2024-07-24,FAC00002,YO-009,Carton,MFG-014,11,1
2024-08-09,2024-08-10,FAC00002,YO-009,Carton,MFG-014,11,1
2024-08-22,2024-08-23,FAC00002,YO-009,Carton,MFG-014,12,1
2024-09-04,2024-09-05,FAC00002,YO-009,Carton,MFG-014,12,1
2024-09-14,2024-09-15,FAC00002,YO-009,Carton,MFG-014,11,1
2024-09-30,2024-10-01,FAC00002,YO-009,Carton,MFG-014,11,1
2024-10-13,2024-10-14,FAC00002,YO-009,Carton,MFG-014,11,1
2024-10-28,2024-10-29,FAC00002,YO-009,Carton,MFG-014,11,1
2024-11-08,2024-11-09,FAC00002,YO-009,Carton,MFG-014,11,1
2024-11-17,2024-11-18,FAC00002,YO-009,Carton,MFG-014,11,1
2024-12-03,2024-12-04,FAC00002,YO-009,Carton,MFG-014,11,1
2024-12-14,2024-12-15,FAC00002,YO-009,Carton,MFG-014,11,1
2024-12-29,2024-12-30,FAC00002,YO-009,Carton,MFG-014,12,1
2022-08-12,2022-08-13,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-08-22,2022-08-23,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-09-02,2022-09-03,FAC00002,YO-009,Multipack,MFG-014,12,1
2022-09-10,2022-09-11,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-09-21,2022-09-22,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-10-03,2022-10-04,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-10-16,2022-10-17,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-11-01,2022-11-02,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-11-16,2022-11-17,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-11-24,2022-11-25,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-12-05,2022-12-06,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-12-23,2022-12-24,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-01-01,2023-01-02,FAC00002,YO-009,Multipack,MFG-014,12,1
2023-01-14,2023-01-15,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-01-25,2023-01-26,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-02-06,2023-02-07,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-02-20,2023-02-21,FAC00002,YO-009,Multipack,MFG-014,12,1
2023-03-04,2023-03-05,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-03-16,2023-03-17,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-03-31,2023-04-01,FAC00002,YO-009,Multipack,MFG-014,12,1
2023-04-14,2023-04-15,FAC00002,YO-009,Multipack,MFG-014,12,1
2023-04-30,2023-05-01,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-05-25,2023-05-26,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-06-08,2023-06-09,FAC00002,YO-009,Multipack,MFG-014,12,1
2023-06-21,2023-06-22,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-07-02,2023-07-03,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-07-19,2023-07-20,FAC00002,YO-009,Multipack,MFG-014,12,1
2023-07-31,2023-08-01,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-08-08,2023-08-09,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-08-20,2023-08-21,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-09-07,2023-09-08,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-09-22,2023-09-23,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-10-08,2023-10-09,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-10-23,2023-10-24,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-11-02,2023-11-03,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-11-14,2023-11-15,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-11-25,2023-11-26,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-12-07,2023-12-08,FAC00002,YO-009,Multipack,MFG-014,11,1
2023-12-26,2023-12-27,FAC00002,YO-009,Multipack,MFG-014,12,1
2024-01-06,2024-01-07,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-01-22,2024-01-23,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-02-01,2024-02-02,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-02-17,2024-02-18,FAC00002,YO-009,Multipack,MFG-014,12,1
2024-03-07,2024-03-08,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-03-23,2024-03-24,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-03-30,2024-03-31,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-04-13,2024-04-14,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-04-26,2024-04-27,FAC00002,YO-009,Multipack,MFG-014,12,1
2024-05-08,2024-05-09,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-05-22,2024-05-23,FAC00002,YO-009,Multipack,MFG-014,12,1
2024-06-03,2024-06-04,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-06-16,2024-06-17,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-07-02,2024-07-03,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-07-13,2024-07-14,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-07-28,2024-07-29,FAC00002,YO-009,Multipack,MFG-014,12,1
2024-08-07,2024-08-08,FAC00002,YO-009,Multipack,MFG-014,12,1
2024-08-21,2024-08-22,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-09-01,2024-09-02,FAC00002,YO-009,Multipack,MFG-014,13,1
2024-09-13,2024-09-14,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-09-27,2024-09-28,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-10-11,2024-10-12,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-10-22,2024-10-23,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-11-11,2024-11-12,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-11-21,2024-11-22,FAC00002,YO-009,Multipack,MFG-014,12,1
2024-12-06,2024-12-07,FAC00002,YO-009,Multipack,MFG-014,11,1
2024-12-22,2024-12-23,FAC00002,YO-009,Multipack,MFG-014,11,1
2022-08-19,2022-08-20,FAC00002,YO-009,Single,MFG-014,11,1
2022-09-05,2022-09-06,FAC00002,YO-009,Single,MFG-014,12,1
2022-09-20,2022-09-21,FAC00002,YO-009,Single,MFG-014,11,1
2022-09-28,2022-09-29,FAC00002,YO-009,Single,MFG-014,11,1
2022-10-06,2022-10-07,FAC00002,YO-009,Single,MFG-014,11,1
2022-10-16,2022-10-17,FAC00002,YO-009,Single,MFG-014,11,1
2022-10-30,2022-10-31,FAC00002,YO-009,Single,MFG-014,12,1
2022-11-10,2022-11-11,FAC00002,YO-009,Single,MFG-014,11,1
2022-11-25,2022-11-26,FAC00002,YO-009,Single,MFG-014,11,1
2022-12-11,2022-12-12,FAC00002,YO-009,Single,MFG-014,12,1
2022-12-21,2022-12-22,FAC00002,YO-009,Single,MFG-014,11,1
2023-01-04,2023-01-05,FAC00002,YO-009,Single,MFG-014,11,1
2023-01-17,2023-01-18,FAC00002,YO-009,Single,MFG-014,11,1
2023-01-28,2023-01-29,FAC00002,YO-009,Single,MFG-014,11,1
2023-02-13,2023-02-14,FAC00002,YO-009,Single,MFG-014,11,1
2023-02-26,2023-02-27,FAC00002,YO-009,Single,MFG-014,11,1
2023-03-14,2023-03-15,FAC00002,YO-009,Single,MFG-014,11,1
2023-03-26,2023-03-27,FAC00002,YO-009,Single,MFG-014,11,1
2023-04-06,2023-04-07,FAC00002,YO-009,Single,MFG-014,11,1
2023-04-17,2023-04-18,FAC00002,YO-009,Single,MFG-014,11,1
2023-04-28,2023-04-29,FAC00002,YO-009,Single,MFG-014,11,1
2023-05-13,2023-05-14,FAC00002,YO-009,Single,MFG-014,11,1
2023-05-24,2023-05-25,FAC00002,YO-009,Single,MFG-014,11,1
2023-06-12,2023-06-13,FAC00002,YO-009,Single,MFG-014,12,1
2023-06-22,2023-06-23,FAC00002,YO-009,Single,MFG-014,12,1
2023-07-01,2023-07-02,FAC00002,YO-009,Single,MFG-014,11,1
2023-07-10,2023-07-11,FAC00002,YO-009,Single,MFG-014,11,1
2023-07-27,2023-07-28,FAC00002,YO-009,Single,MFG-014,11,1
2023-08-12,2023-08-13,FAC00002,YO-009,Single,MFG-014,11,1
2023-08-21,2023-08-22,FAC00002,YO-009,Single,MFG-014,11,1
2023-08-30,2023-08-31,FAC00002,YO-009,Single,MFG-014,11,1
2023-09-10,2023-09-11,FAC00002,YO-009,Single,MFG-014,12,1
2023-09-27,2023-09-28,FAC00002,YO-009,Single,MFG-014,11,1
2023-10-09,2023-10-10,FAC00002,YO-009,Single,MFG-014,11,1
2023-10-20,2023-10-21,FAC00002,YO-009,Single,MFG-014,11,1
2023-11-06,2023-11-07,FAC00002,YO-009,Single,MFG-014,11,1
2023-11-21,2023-11-22,FAC00002,YO-009,Single,MFG-014,11,1
2023-12-01,2023-12-02,FAC00002,YO-009,Single,MFG-014,11,1
2023-12-11,2023-12-12,FAC00002,YO-009,Single,MFG-014,12,1
2023-12-23,2023-12-24,FAC00002,YO-009,Single,MFG-014,11,1
2024-01-05,2024-01-06,FAC00002,YO-009,Single,MFG-014,12,1
2024-01-21,2024-01-22,FAC00002,YO-009,Single,MFG-014,11,1
2024-02-03,2024-02-04,FAC00002,YO-009,Single,MFG-014,12,1
2024-02-14,2024-02-15,FAC00002,YO-009,Single,MFG-014,11,1
2024-02-24,2024-02-25,FAC00002,YO-009,Single,MFG-014,11,1
2024-03-11,2024-03-12,FAC00002,YO-009,Single,MFG-014,11,1
2024-03-29,2024-03-30,FAC00002,YO-009,Single,MFG-014,12,1
2024-04-14,2024-04-15,FAC00002,YO-009,Single,MFG-014,11,1
2024-05-01,2024-05-02,FAC00002,YO-009,Single,MFG-014,11,1
2024-05-13,2024-05-14,FAC00002,YO-009,Single,MFG-014,11,1
2024-06-08,2024-06-09,FAC00002,YO-009,Single,MFG-014,12,1
2024-06-26,2024-06-27,FAC00002,YO-009,Single,MFG-014,11,1
2024-07-11,2024-07-12,FAC00002,YO-009,Single,MFG-014,11,1
2024-07-20,2024-07-21,FAC00002,YO-009,Single,MFG-014,12,1
2024-08-06,2024-08-07,FAC00002,YO-009,Single,MFG-014,12,1
2024-08-19,2024-08-20,FAC00002,YO-009,Single,MFG-014,12,1
2024-09-06,2024-09-07,FAC00002,YO-009,Single,MFG-014,11,1
2024-09-20,2024-09-21,FAC00002,YO-009,Single,MFG-014,11,1
2024-09-29,2024-09-30,FAC00002,YO-009,Single,MFG-014,11,1
2024-10-14,2024-10-15,FAC00002,YO-009,Single,MFG-014,12,1
2024-10-25,2024-10-26,FAC00002,YO-009,Single,MFG-014,12,1
2024-11-07,2024-11-08,FAC00002,YO-009,Single,MFG-014,11,1
2024-11-22,2024-11-23,FAC00002,YO-009,Single,MFG-014,12,1
2024-12-02,2024-12-03,FAC00002,YO-009,Single,MFG-014,11,1
2024-12-14,2024-12-15,FAC00002,YO-009,Single,MFG-014,11,1
2024-12-24,2024-12-25,FAC00002,YO-009,Single,MFG-014,11,1
2022-04-22,2022-04-24,FAC00002,YO-012,Carton,MFG-011,12,2
2022-04-23,2022-04-25,FAC00002,YO-012,Carton,MFG-011,1,2
2022-05-06,2022-05-08,FAC00002,YO-012,Carton,MFG-011,12,2
2022-05-21,2022-05-23,FAC00002,YO-012,Carton,MFG-011,12,2
2022-05-22,2022-05-24,FAC00002,YO-012,Carton,MFG-011,1,2
2022-06-01,2022-06-03,FAC00002,YO-012,Carton,MFG-011,13,2
2022-06-17,2022-06-19,FAC00002,YO-012,Carton,MFG-011,12,2
2022-07-01,2022-07-03,FAC00002,YO-012,Carton,MFG-011,12,2
2022-07-15,2022-07-17,FAC00002,YO-012,Carton,MFG-011,12,2
2022-07-26,2022-07-28,FAC00002,YO-012,Carton,MFG-011,12,2
2022-08-10,2022-08-12,FAC00002,YO-012,Carton,MFG-011,12,2
2022-08-11,2022-08-13,FAC00002,YO-012,Carton,MFG-011,2,2
2022-08-26,2022-08-28,FAC00002,YO-012,Carton,MFG-011,13,2
2022-09-09,2022-09-11,FAC00002,YO-012,Carton,MFG-011,12,2
2022-09-23,2022-09-25,FAC00002,YO-012,Carton,MFG-011,13,2
2022-09-24,2022-09-26,FAC00002,YO-012,Carton,MFG-011,2,2
2022-10-17,2022-10-19,FAC00002,YO-012,Carton,MFG-011,12,2
2022-10-18,2022-10-20,FAC00002,YO-012,Carton,MFG-011,1,2
2022-10-29,2022-10-31,FAC00002,YO-012,Carton,MFG-011,12,2
2022-10-30,2022-11-01,FAC00002,YO-012,Carton,MFG-011,1,2
2022-11-18,2022-11-20,FAC00002,YO-012,Carton,MFG-011,12,2
2022-11-19,2022-11-21,FAC00002,YO-012,Carton,MFG-011,1,2
2022-12-07,2022-12-09,FAC00002,YO-012,Carton,MFG-011,12,2
2022-12-23,2022-12-25,FAC00002,YO-012,Carton,MFG-011,14,2
2023-01-13,2023-01-15,FAC00002,YO-012,Carton,MFG-011,12,2
2023-01-29,2023-01-31,FAC00002,YO-012,Carton,MFG-011,14,2
2023-02-12,2023-02-14,FAC00002,YO-012,Carton,MFG-011,12,2
